,customer_id,registered_date
92960,C215074L,2021-09-13
92961,C215074L,2021-09-13
92962,C215074L,2021-09-13
92964,C215074L,2021-09-13
92967,C215074L,2021-09-13
92970,C215074L,2021-09-13
92971,C215074L,2021-09-13
92979,C215074L,2021-09-13
92980,C215074L,2021-09-13
92981,C215074L,2021-09-13
92982,C215074L,2021-09-13
92983,C215074L,2021-09-13
92984,C215074L,2021-09-13
92985,C215074L,2021-09-13
92986,C215074L,2021-09-13
92987,C215074L,2021-09-13
92988,C215074L,2021-09-13
92989,C215074L,2021-09-13
92990,C215074L,2021-09-13
92991,C215074L,2021-09-13
92992,C215074L,2021-09-13
92993,C215074L,2021-09-13
92994,C215074L,2021-09-13
92996,C215074L,2021-09-13
93005,C215074L,2021-09-13
93006,C215074L,2021-09-13
93007,C215074L,2021-09-13
93009,C215074L,2021-09-13
93010,C215074L,2021-09-13
93011,C215074L,2021-09-13
93012,C215074L,2021-09-13
93013,C215074L,2021-09-13
93014,C215074L,2021-09-13
93015,C215074L,2021-09-13
93016,C215074L,2021-09-13
93018,C215074L,2021-09-13
93019,C215074L,2021-09-13
93022,C215074L,2021-09-13
93023,C215074L,2021-09-13
93024,C215074L,2021-09-13
93025,C215074L,2021-09-13
93026,C215074L,2021-09-13
93027,C215074L,2021-09-13
93028,C215074L,2021-09-13
93029,C215074L,2021-09-13
93030,C215074L,2021-09-13
93031,C215074L,2021-09-13
93034,C215074L,2021-09-13
93035,C215074L,2021-09-13
93036,C215074L,2021-09-13
93037,C215074L,2021-09-13
93038,C215074L,2021-09-13
93039,C215074L,2021-09-13
93040,C215074L,2021-09-13
93041,C215074L,2021-09-13
93042,C215074L,2021-09-13
93043,C215074L,2021-09-13
93045,C215074L,2021-09-13
93046,C215074L,2021-09-13
93047,C215074L,2021-09-13
93048,C215074L,2021-09-13
93049,C215074L,2021-09-13
93051,C215074L,2021-09-13
93052,C215074L,2021-09-13
93053,C215074L,2021-09-13
93054,C215074L,2021-09-13
93055,C215074L,2021-09-13
93056,C215074L,2021-09-13
93057,C215074L,2021-09-13
93058,C215074L,2021-09-13
93059,C215074L,2021-09-13
93062,C215074L,2021-09-13
93067,C215074L,2021-09-13
93068,C215074L,2021-09-13
93069,C215074L,2021-09-13
93070,C215074L,2021-09-13
93072,C215074L,2021-09-13
93073,C215074L,2021-09-13
93074,C215074L,2021-09-13
93075,C215074L,2021-09-13
93076,C215074L,2021-09-13
93077,C215074L,2021-09-13
93081,C215074L,2021-09-13
93082,C215074L,2021-09-13
93083,C215074L,2021-09-13
93084,C215074L,2021-09-13
93085,C215074L,2021-09-13
93086,C215074L,2021-09-13
93090,C215074L,2021-09-13
93091,C215074L,2021-09-13
93092,C215074L,2021-09-13
93103,C362663L,2021-09-21
93104,C362663L,2021-09-21
93105,C362663L,2021-09-21
93106,C362663L,2021-09-21
93107,C362663L,2021-09-21
93108,C362663L,2021-09-21
93109,C362663L,2021-09-21
93110,C362663L,2021-09-21
93111,C362663L,2021-09-21
93112,C362663L,2021-09-21
93113,C362663L,2021-09-21
93339,C821665L,2021-09-09
93340,C821665L,2021-09-09
93341,C821665L,2021-09-09
93342,C821665L,2021-09-09
93343,C821665L,2021-09-09
93344,C821665L,2021-09-09
93345,C821665L,2021-09-09
93346,C821665L,2021-09-09
93347,C821665L,2021-09-09
93388,C555584L,2021-09-17
93455,C164862L,2021-09-20
93532,C662092L,2021-09-11
93544,C949138L,2021-09-08
93545,C949138L,2021-09-08
93686,C136210L,2021-09-21
93687,C136210L,2021-09-21
93688,C136210L,2021-09-21
93689,C136210L,2021-09-21
93691,C136210L,2021-09-21
93693,C136210L,2021-09-21
93695,C136210L,2021-09-21
93696,C136210L,2021-09-21
93697,C136210L,2021-09-21
93698,C136210L,2021-09-21
93699,C136210L,2021-09-21
93700,C136210L,2021-09-21
93701,C136210L,2021-09-21
93702,C136210L,2021-09-21
93703,C136210L,2021-09-21
93704,C136210L,2021-09-21
93705,C136210L,2021-09-21
93712,C136210L,2021-09-21
93715,C136210L,2021-09-21
93720,C136210L,2021-09-21
93721,C136210L,2021-09-21
93722,C136210L,2021-09-21
93723,C136210L,2021-09-21
93724,C136210L,2021-09-21
93725,C136210L,2021-09-21
93726,C136210L,2021-09-21
93727,C136210L,2021-09-21
93728,C136210L,2021-09-21
93729,C136210L,2021-09-21
93730,C136210L,2021-09-21
93731,C136210L,2021-09-21
93732,C136210L,2021-09-21
93733,C136210L,2021-09-21
93734,C136210L,2021-09-21
93735,C136210L,2021-09-21
93736,C136210L,2021-09-21
93737,C136210L,2021-09-21
93738,C136210L,2021-09-21
93739,C136210L,2021-09-21
93740,C136210L,2021-09-21
93741,C136210L,2021-09-21
93742,C136210L,2021-09-21
93749,C136210L,2021-09-21
93752,C136210L,2021-09-21
93753,C136210L,2021-09-21
93754,C136210L,2021-09-21
93755,C136210L,2021-09-21
93760,C136210L,2021-09-21
93767,C136210L,2021-09-21
93778,C136210L,2021-09-21
93782,C136210L,2021-09-21
93783,C136210L,2021-09-21
93784,C136210L,2021-09-21
93785,C136210L,2021-09-21
93786,C136210L,2021-09-21
93787,C136210L,2021-09-21
93788,C136210L,2021-09-21
93791,C136210L,2021-09-21
93792,C136210L,2021-09-21
93793,C136210L,2021-09-21
93794,C136210L,2021-09-21
93795,C136210L,2021-09-21
93796,C136210L,2021-09-21
93797,C136210L,2021-09-21
93798,C136210L,2021-09-21
93799,C136210L,2021-09-21
93800,C136210L,2021-09-21
93801,C136210L,2021-09-21
93802,C136210L,2021-09-21
93803,C136210L,2021-09-21
93804,C136210L,2021-09-21
93805,C136210L,2021-09-21
93806,C136210L,2021-09-21
93811,C136210L,2021-09-21
93812,C136210L,2021-09-21
93813,C136210L,2021-09-21
93814,C136210L,2021-09-21
93815,C136210L,2021-09-21
93816,C136210L,2021-09-21
93817,C136210L,2021-09-21
93818,C136210L,2021-09-21
93819,C136210L,2021-09-21
93821,C136210L,2021-09-21
93826,C136210L,2021-09-21
93827,C136210L,2021-09-21
93828,C136210L,2021-09-21
93829,C136210L,2021-09-21
93830,C136210L,2021-09-21
93832,C136210L,2021-09-21
93833,C136210L,2021-09-21
93835,C136210L,2021-09-21
93837,C136210L,2021-09-21
93838,C136210L,2021-09-21
93839,C136210L,2021-09-21
93840,C136210L,2021-09-21
93841,C136210L,2021-09-21
93855,C613706L,2021-09-03
93856,C613706L,2021-09-03
93857,C613706L,2021-09-03
93858,C613706L,2021-09-03
93859,C613706L,2021-09-03
93860,C613706L,2021-09-03
93861,C613706L,2021-09-03
93874,C672082L,2021-09-25
93875,C672082L,2021-09-25
93942,C246544L,2021-09-14
93943,C246544L,2021-09-14
93944,C246544L,2021-09-14
93945,C246544L,2021-09-14
93946,C246544L,2021-09-14
93947,C246544L,2021-09-14
93954,C246544L,2021-09-14
93955,C246544L,2021-09-14
93956,C246544L,2021-09-14
93957,C246544L,2021-09-14
93958,C246544L,2021-09-14
93963,C246544L,2021-09-14
93964,C246544L,2021-09-14
93965,C246544L,2021-09-14
93966,C246544L,2021-09-14
93967,C246544L,2021-09-14
93968,C246544L,2021-09-14
93969,C246544L,2021-09-14
93976,C246544L,2021-09-14
93985,C287457L,2021-09-20
94040,C882628L,2021-09-15
94041,C882628L,2021-09-15
94106,C662944L,2021-09-11
94219,C329053L,2021-09-20
94220,C329053L,2021-09-20
94229,C416593L,2021-09-19
94289,C710706L,2021-09-19
94290,C710706L,2021-09-19
94291,C710706L,2021-09-19
94292,C710706L,2021-09-19
94293,C710706L,2021-09-19
94314,C408886L,2021-09-17
94315,C408886L,2021-09-17
94316,C408886L,2021-09-17
94353,C938587L,2021-09-16
94453,C302396L,2021-09-23
94454,C302396L,2021-09-23
94455,C302396L,2021-09-23
94456,C302396L,2021-09-23
94507,C918505L,2021-09-16
94508,C918505L,2021-09-16
94539,C546754L,2021-09-15
94540,C546754L,2021-09-15
94541,C546754L,2021-09-15
94542,C546754L,2021-09-15
94543,C546754L,2021-09-15
94544,C546754L,2021-09-15
94545,C546754L,2021-09-15
94546,C546754L,2021-09-15
94547,C546754L,2021-09-15
94548,C546754L,2021-09-15
94549,C546754L,2021-09-15
94550,C546754L,2021-09-15
94551,C546754L,2021-09-15
94641,C884053L,2021-09-05
94642,C884053L,2021-09-05
94643,C884053L,2021-09-05
94644,C884053L,2021-09-05
94645,C884053L,2021-09-05
94646,C884053L,2021-09-05
94647,C884053L,2021-09-05
94648,C884053L,2021-09-05
94649,C884053L,2021-09-05
94650,C884053L,2021-09-05
94651,C884053L,2021-09-05
94652,C884053L,2021-09-05
94653,C884053L,2021-09-05
94654,C884053L,2021-09-05
94655,C884053L,2021-09-05
94656,C884053L,2021-09-05
94675,C278128L,2021-09-24
94676,C278128L,2021-09-24
94677,C278128L,2021-09-24
94740,C371018L,2021-09-20
94761,C391658L,2021-09-06
94840,C356515L,2021-09-20
94847,C319907L,2021-09-04
94848,C319907L,2021-09-04
94849,C319907L,2021-09-04
94850,C319907L,2021-09-04
94858,C409323L,2021-09-04
94859,C409323L,2021-09-04
94860,C409323L,2021-09-04
94907,C430107L,2021-09-02
94908,C430107L,2021-09-02
94949,C849920L,2021-09-20
94980,C825054L,2021-09-26
94981,C825054L,2021-09-26
94982,C825054L,2021-09-26
94983,C825054L,2021-09-26
94984,C825054L,2021-09-26
94985,C825054L,2021-09-26
94986,C825054L,2021-09-26
94987,C825054L,2021-09-26
94988,C825054L,2021-09-26
95011,C288493L,2021-09-10
95012,C288493L,2021-09-10
95013,C288493L,2021-09-10
95014,C288493L,2021-09-10
95015,C288493L,2021-09-10
95016,C288493L,2021-09-10
95017,C288493L,2021-09-10
95018,C288493L,2021-09-10
95019,C288493L,2021-09-10
95020,C288493L,2021-09-10
95021,C288493L,2021-09-10
95022,C288493L,2021-09-10
95023,C288493L,2021-09-10
95024,C288493L,2021-09-10
95025,C288493L,2021-09-10
95026,C288493L,2021-09-10
95083,C590127L,2021-09-11
95084,C590127L,2021-09-11
95087,C590127L,2021-09-11
95088,C590127L,2021-09-11
95089,C590127L,2021-09-11
95098,C590127L,2021-09-11
95099,C590127L,2021-09-11
95100,C590127L,2021-09-11
95135,C845990L,2021-09-07
95136,C845990L,2021-09-07
95137,C845990L,2021-09-07
95138,C845990L,2021-09-07
95139,C845990L,2021-09-07
95140,C845990L,2021-09-07
95141,C845990L,2021-09-07
95142,C845990L,2021-09-07
95143,C845990L,2021-09-07
95144,C845990L,2021-09-07
95145,C845990L,2021-09-07
95146,C845990L,2021-09-07
95147,C845990L,2021-09-07
95148,C845990L,2021-09-07
95149,C845990L,2021-09-07
95162,C244357L,2021-09-22
95163,C244357L,2021-09-22
95164,C244357L,2021-09-22
95168,C244357L,2021-09-22
95172,C244357L,2021-09-22
95173,C244357L,2021-09-22
95174,C244357L,2021-09-22
95183,C244357L,2021-09-22
95184,C244357L,2021-09-22
95185,C244357L,2021-09-22
95186,C244357L,2021-09-22
95187,C244357L,2021-09-22
95188,C244357L,2021-09-22
95189,C244357L,2021-09-22
95190,C244357L,2021-09-22
95191,C244357L,2021-09-22
95192,C244357L,2021-09-22
95222,C584050L,2021-09-08
95223,C584050L,2021-09-08
95224,C584050L,2021-09-08
95225,C584050L,2021-09-08
95233,C584050L,2021-09-08
95234,C584050L,2021-09-08
95235,C584050L,2021-09-08
95236,C584050L,2021-09-08
95237,C584050L,2021-09-08
95238,C584050L,2021-09-08
95239,C584050L,2021-09-08
95240,C584050L,2021-09-08
95241,C584050L,2021-09-08
95244,C584050L,2021-09-08
95265,C961302L,2021-09-20
95273,C456862L,2021-09-12
95290,C574985L,2021-09-02
95291,C574985L,2021-09-02
95292,C574985L,2021-09-02
95293,C574985L,2021-09-02
95294,C574985L,2021-09-02
95295,C574985L,2021-09-02
95296,C574985L,2021-09-02
95297,C574985L,2021-09-02
95298,C574985L,2021-09-02
95299,C574985L,2021-09-02
95300,C574985L,2021-09-02
95334,C236908L,2021-09-09
95336,C236908L,2021-09-09
95369,C122465L,2021-09-01
95392,C531375L,2021-09-17
95393,C531375L,2021-09-17
95397,C673338L,2021-09-09
95431,C879959L,2021-09-11
95432,C879959L,2021-09-11
95433,C879959L,2021-09-11
95452,C879959L,2021-09-11
95453,C879959L,2021-09-11
95457,C879959L,2021-09-11
95565,C698444L,2021-09-18
95574,C689105L,2021-09-20
95602,C949359L,2021-09-18
95608,C949359L,2021-09-18
95609,C949359L,2021-09-18
95613,C949359L,2021-09-18
95614,C949359L,2021-09-18
95617,C949359L,2021-09-18
95618,C949359L,2021-09-18
95667,C192581L,2021-09-20
95865,C875593L,2021-09-16
95866,C875593L,2021-09-16
95867,C875593L,2021-09-16
95870,C875593L,2021-09-16
95871,C875593L,2021-09-16
95872,C875593L,2021-09-16
95896,C875593L,2021-09-16
95897,C875593L,2021-09-16
96006,C170282L,2021-09-21
96007,C170282L,2021-09-21
96008,C170282L,2021-09-21
96009,C170282L,2021-09-21
96010,C170282L,2021-09-21
96011,C170282L,2021-09-21
96012,C170282L,2021-09-21
96013,C170282L,2021-09-21
96014,C170282L,2021-09-21
96015,C170282L,2021-09-21
96016,C170282L,2021-09-21
96017,C170282L,2021-09-21
96018,C170282L,2021-09-21
96019,C170282L,2021-09-21
96020,C170282L,2021-09-21
96021,C170282L,2021-09-21
96022,C170282L,2021-09-21
96023,C170282L,2021-09-21
96024,C170282L,2021-09-21
96025,C170282L,2021-09-21
96026,C170282L,2021-09-21
96027,C170282L,2021-09-21
96028,C170282L,2021-09-21
96029,C170282L,2021-09-21
96030,C170282L,2021-09-21
96031,C170282L,2021-09-21
96032,C170282L,2021-09-21
96033,C170282L,2021-09-21
96034,C170282L,2021-09-21
96035,C170282L,2021-09-21
96036,C170282L,2021-09-21
96037,C170282L,2021-09-21
96038,C170282L,2021-09-21
96039,C170282L,2021-09-21
96040,C170282L,2021-09-21
96094,C929187L,2021-09-20
96095,C929187L,2021-09-20
96096,C929187L,2021-09-20
96097,C929187L,2021-09-20
96098,C929187L,2021-09-20
96099,C929187L,2021-09-20
96100,C929187L,2021-09-20
96132,C494994L,2021-09-14
96150,C125620L,2021-09-21
96169,C512943L,2021-09-01
96170,C512943L,2021-09-01
96171,C512943L,2021-09-01
96172,C512943L,2021-09-01
96182,C512943L,2021-09-01
96183,C512943L,2021-09-01
96184,C512943L,2021-09-01
96185,C512943L,2021-09-01
96186,C512943L,2021-09-01
96187,C512943L,2021-09-01
96188,C512943L,2021-09-01
96189,C512943L,2021-09-01
96190,C512943L,2021-09-01
96191,C512943L,2021-09-01
96192,C512943L,2021-09-01
96193,C512943L,2021-09-01
96194,C512943L,2021-09-01
96195,C512943L,2021-09-01
96196,C512943L,2021-09-01
96197,C512943L,2021-09-01
96198,C512943L,2021-09-01
96199,C512943L,2021-09-01
96200,C512943L,2021-09-01
96201,C512943L,2021-09-01
96202,C512943L,2021-09-01
96203,C512943L,2021-09-01
96204,C512943L,2021-09-01
96205,C512943L,2021-09-01
96206,C512943L,2021-09-01
96207,C512943L,2021-09-01
96208,C512943L,2021-09-01
96209,C512943L,2021-09-01
96210,C512943L,2021-09-01
96211,C512943L,2021-09-01
96212,C512943L,2021-09-01
96213,C512943L,2021-09-01
96214,C512943L,2021-09-01
96215,C512943L,2021-09-01
96216,C512943L,2021-09-01
96217,C512943L,2021-09-01
96218,C512943L,2021-09-01
96219,C512943L,2021-09-01
96220,C512943L,2021-09-01
96221,C512943L,2021-09-01
96222,C512943L,2021-09-01
96223,C512943L,2021-09-01
96224,C512943L,2021-09-01
96225,C512943L,2021-09-01
96226,C512943L,2021-09-01
96227,C512943L,2021-09-01
96228,C512943L,2021-09-01
96229,C512943L,2021-09-01
96230,C512943L,2021-09-01
96231,C512943L,2021-09-01
96232,C512943L,2021-09-01
96233,C512943L,2021-09-01
96234,C512943L,2021-09-01
96235,C512943L,2021-09-01
96236,C512943L,2021-09-01
96237,C512943L,2021-09-01
96238,C512943L,2021-09-01
96239,C512943L,2021-09-01
96240,C512943L,2021-09-01
96241,C512943L,2021-09-01
96242,C512943L,2021-09-01
96243,C512943L,2021-09-01
96244,C512943L,2021-09-01
96245,C512943L,2021-09-01
96246,C512943L,2021-09-01
96247,C512943L,2021-09-01
96248,C512943L,2021-09-01
96249,C512943L,2021-09-01
96250,C512943L,2021-09-01
96251,C512943L,2021-09-01
96252,C512943L,2021-09-01
96253,C512943L,2021-09-01
96254,C512943L,2021-09-01
96255,C512943L,2021-09-01
96256,C512943L,2021-09-01
96257,C512943L,2021-09-01
96258,C512943L,2021-09-01
96259,C512943L,2021-09-01
96260,C512943L,2021-09-01
96261,C512943L,2021-09-01
96262,C512943L,2021-09-01
96263,C512943L,2021-09-01
96264,C512943L,2021-09-01
96265,C512943L,2021-09-01
96266,C512943L,2021-09-01
96267,C512943L,2021-09-01
96268,C512943L,2021-09-01
96269,C512943L,2021-09-01
96270,C512943L,2021-09-01
96271,C512943L,2021-09-01
96272,C512943L,2021-09-01
96273,C512943L,2021-09-01
96274,C512943L,2021-09-01
96275,C512943L,2021-09-01
96276,C512943L,2021-09-01
96277,C512943L,2021-09-01
96278,C512943L,2021-09-01
96279,C512943L,2021-09-01
96280,C512943L,2021-09-01
96281,C512943L,2021-09-01
96282,C512943L,2021-09-01
96283,C512943L,2021-09-01
96284,C512943L,2021-09-01
96285,C512943L,2021-09-01
96286,C512943L,2021-09-01
96287,C512943L,2021-09-01
96288,C512943L,2021-09-01
96289,C512943L,2021-09-01
96290,C512943L,2021-09-01
96291,C512943L,2021-09-01
96292,C512943L,2021-09-01
96293,C512943L,2021-09-01
96294,C512943L,2021-09-01
96295,C512943L,2021-09-01
96296,C512943L,2021-09-01
96297,C512943L,2021-09-01
96298,C512943L,2021-09-01
96299,C512943L,2021-09-01
96300,C512943L,2021-09-01
96301,C512943L,2021-09-01
96302,C512943L,2021-09-01
96303,C512943L,2021-09-01
96304,C512943L,2021-09-01
96305,C512943L,2021-09-01
96306,C512943L,2021-09-01
96307,C512943L,2021-09-01
96308,C512943L,2021-09-01
96309,C512943L,2021-09-01
96310,C512943L,2021-09-01
96311,C512943L,2021-09-01
96312,C512943L,2021-09-01
96313,C512943L,2021-09-01
96314,C512943L,2021-09-01
96315,C512943L,2021-09-01
96316,C512943L,2021-09-01
96317,C512943L,2021-09-01
96318,C512943L,2021-09-01
96319,C512943L,2021-09-01
96320,C512943L,2021-09-01
96321,C512943L,2021-09-01
96322,C512943L,2021-09-01
96323,C512943L,2021-09-01
96324,C512943L,2021-09-01
96325,C512943L,2021-09-01
96326,C512943L,2021-09-01
96327,C512943L,2021-09-01
96328,C512943L,2021-09-01
96329,C512943L,2021-09-01
96330,C512943L,2021-09-01
96331,C512943L,2021-09-01
96332,C512943L,2021-09-01
96333,C512943L,2021-09-01
96334,C512943L,2021-09-01
96335,C512943L,2021-09-01
96336,C512943L,2021-09-01
96337,C512943L,2021-09-01
96338,C512943L,2021-09-01
96339,C512943L,2021-09-01
96340,C512943L,2021-09-01
96341,C512943L,2021-09-01
96342,C512943L,2021-09-01
96343,C512943L,2021-09-01
96382,C512943L,2021-09-01
96393,C333533L,2021-09-17
96411,C774082L,2021-09-26
96412,C774082L,2021-09-26
96413,C774082L,2021-09-26
96414,C774082L,2021-09-26
96415,C774082L,2021-09-26
96416,C774082L,2021-09-26
96474,C990440L,2021-09-26
96475,C990440L,2021-09-26
96476,C990440L,2021-09-26
96477,C990440L,2021-09-26
96478,C990440L,2021-09-26
96479,C990440L,2021-09-26
96480,C990440L,2021-09-26
96487,C701347L,2021-09-06
96488,C701347L,2021-09-06
96489,C701347L,2021-09-06
96490,C701347L,2021-09-06
96491,C701347L,2021-09-06
96492,C701347L,2021-09-06
96493,C701347L,2021-09-06
96494,C701347L,2021-09-06
96495,C701347L,2021-09-06
96496,C701347L,2021-09-06
96497,C701347L,2021-09-06
96504,C701347L,2021-09-06
96505,C701347L,2021-09-06
96506,C701347L,2021-09-06
96540,C960072L,2021-09-19
96541,C960072L,2021-09-19
96542,C960072L,2021-09-19
96543,C960072L,2021-09-19
96544,C960072L,2021-09-19
96610,C264617L,2021-09-16
96658,C220875L,2021-09-24
96659,C220875L,2021-09-24
96660,C220875L,2021-09-24
96661,C220875L,2021-09-24
96662,C220875L,2021-09-24
96663,C220875L,2021-09-24
96664,C220875L,2021-09-24
96665,C220875L,2021-09-24
96666,C220875L,2021-09-24
96667,C220875L,2021-09-24
96668,C220875L,2021-09-24
96669,C220875L,2021-09-24
96670,C220875L,2021-09-24
96671,C220875L,2021-09-24
96672,C220875L,2021-09-24
96673,C220875L,2021-09-24
96674,C220875L,2021-09-24
96675,C220875L,2021-09-24
96676,C220875L,2021-09-24
96677,C220875L,2021-09-24
96678,C220875L,2021-09-24
96679,C220875L,2021-09-24
96680,C220875L,2021-09-24
96681,C220875L,2021-09-24
96682,C220875L,2021-09-24
96683,C220875L,2021-09-24
96684,C220875L,2021-09-24
96685,C220875L,2021-09-24
96686,C220875L,2021-09-24
96687,C220875L,2021-09-24
96688,C220875L,2021-09-24
96689,C220875L,2021-09-24
96690,C220875L,2021-09-24
96691,C220875L,2021-09-24
96692,C220875L,2021-09-24
96693,C220875L,2021-09-24
96694,C220875L,2021-09-24
96786,C906348L,2021-09-21
96787,C906348L,2021-09-21
96788,C906348L,2021-09-21
96789,C906348L,2021-09-21
96790,C906348L,2021-09-21
96791,C906348L,2021-09-21
96792,C906348L,2021-09-21
96870,C730962L,2021-09-28
96872,C730962L,2021-09-28
96874,C730962L,2021-09-28
96875,C730962L,2021-09-28
96876,C730962L,2021-09-28
96877,C730962L,2021-09-28
96878,C730962L,2021-09-28
96879,C730962L,2021-09-28
96880,C730962L,2021-09-28
96881,C730962L,2021-09-28
96882,C730962L,2021-09-28
96891,C174833L,2021-09-03
96892,C174833L,2021-09-03
96924,C677856L,2021-09-16
96925,C677856L,2021-09-16
96926,C677856L,2021-09-16
96929,C677856L,2021-09-16
96930,C677856L,2021-09-16
96931,C677856L,2021-09-16
96932,C677856L,2021-09-16
96933,C677856L,2021-09-16
96934,C677856L,2021-09-16
96935,C677856L,2021-09-16
96936,C677856L,2021-09-16
96982,C572081L,2021-09-19
96983,C572081L,2021-09-19
97054,C572081L,2021-09-19
97055,C572081L,2021-09-19
97056,C572081L,2021-09-19
97057,C572081L,2021-09-19
97058,C572081L,2021-09-19
97059,C572081L,2021-09-19
97060,C572081L,2021-09-19
97061,C572081L,2021-09-19
97062,C572081L,2021-09-19
97088,C572081L,2021-09-19
97089,C572081L,2021-09-19
97090,C572081L,2021-09-19
97091,C572081L,2021-09-19
97092,C572081L,2021-09-19
97093,C572081L,2021-09-19
97120,C572081L,2021-09-19
97121,C572081L,2021-09-19
97122,C572081L,2021-09-19
97123,C572081L,2021-09-19
97124,C572081L,2021-09-19
97125,C572081L,2021-09-19
97126,C572081L,2021-09-19
97127,C572081L,2021-09-19
97128,C572081L,2021-09-19
97129,C572081L,2021-09-19
97130,C572081L,2021-09-19
97131,C572081L,2021-09-19
97164,C572081L,2021-09-19
97165,C572081L,2021-09-19
97195,C445493L,2021-09-18
97205,C337717L,2021-09-28
97206,C337717L,2021-09-28
97208,C337717L,2021-09-28
97233,C436955L,2021-09-08
97235,C436955L,2021-09-08
97236,C436955L,2021-09-08
97240,C436955L,2021-09-08
97259,C212920L,2021-09-11
97308,C790783L,2021-09-21
97309,C790783L,2021-09-21
97334,C790783L,2021-09-21
97335,C790783L,2021-09-21
97336,C790783L,2021-09-21
97340,C790783L,2021-09-21
97341,C790783L,2021-09-21
97342,C790783L,2021-09-21
97343,C790783L,2021-09-21
97344,C790783L,2021-09-21
97345,C790783L,2021-09-21
97346,C790783L,2021-09-21
97347,C790783L,2021-09-21
97348,C790783L,2021-09-21
97349,C790783L,2021-09-21
97350,C790783L,2021-09-21
97351,C790783L,2021-09-21
